,Users,Movie,Rating
46889,9378,Under the Skin,2.1
46890,9379,Megan Is Missing,5.4
46891,9379,American Reunion,4.8
46892,9379,The Hunger Games,4.8
46893,9379,Their Finest,5.6
46894,9379,About Time,6
46895,9380,Room,2.2
46896,9380,Me and Earl and the Dying Girl,2.4
46897,9380,Safe Haven,9.3
46898,9380,Nine Lives,9.1
46899,9380,Kung Fu Panda 3,3.4
46900,9381,No Country for Old Men,7.3
46901,9381,3 Idiots,3.1
46902,9381,Movie 43,2.6
46903,9381,Pitch Perfect 2,4.1
46904,9381,Green Lantern,9.1
46905,9382,Raw (II),3.5
46906,9382,The Prestige,6.7
46907,9382,The Hollars,5.4
46908,9382,Man of Steel,3.4
46909,9382,Winter's Bone,6.1
46910,9383,The Avengers,8.6
46911,9383,Deepwater Horizon,6.8
46912,9383,Teenage Mutant Ninja Turtles: Out of the Shadows,2.7
46913,9383,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,7.6
46914,9383,Life of Pi,8.8
46915,9384,She's Out of My League,2.6
46916,9384,Carrie,6.2
46917,9384,Skyfall,7.7
46918,9384,Let Me In,4.4
46919,9384,Fast & Furious,6.4
46920,9385,Prince of Persia: The Sands of Time,6.9
46921,9385,Star Trek,2.8
46922,9385,The Stanford Prison Experiment,9.5
46923,9385,Secret in Their Eyes,9.8
46924,9385,Tusk,4.2
46925,9386,Genius,4
46926,9386,Anthropoid,6.8
46927,9386,Underworld: Blood Wars,8.8
46928,9386,Jack Ryan: Shadow Recruit,6.3
46929,9386,Super 8,8.4
46930,9387,Alice in Wonderland,7
46931,9387,Sing Street,2
46932,9387,Handsome Devil,6.9
46933,9387,The Dressmaker,9.4
46934,9387,Queen of Katwe,8.4
46935,9388,Why Him?,5.4
46936,9388,21 Jump Street,8.2
46937,9388,She's Out of My League,8.4
46938,9388,Slither,9.9
46939,9388,The Guest,4.6
46940,9389,Sleight,6.4
46941,9389,Southpaw,9.4
46942,9389,Love,7.9
46943,9389,Morgan,6.5
46944,9389,In Bruges,6.4
46945,9390,22 Jump Street,9.1
46946,9390,Maleficent,6.5
46947,9390,Hairspray,9.6
46948,9390,World War Z,5.9
46949,9390,Bad Moms,6.5
46950,9391,Concussion,7.5
46951,9391,Centurion,2.8
46952,9391,A Million Ways to Die in the West,5.9
46953,9391,The Imaginarium of Doctor Parnassus,9.7
46954,9391,Diary of a Wimpy Kid: Rodrick Rules,9.8
46955,9392,Why Him?,8.8
46956,9392,Exposed,6.5
46957,9392,22 Jump Street,4.7
46958,9392,Triangle,8.3
46959,9392,Fantastic Mr. Fox,4.7
46960,9393,Vincent N Roxxy,3.1
46961,9393,Sherlock Holmes: A Game of Shadows,7.9
46962,9393,Dear White People,3.5
46963,9393,Cinderella,5.6
46964,9393,G.I. Joe: Retaliation,6.1
46965,9394,Fool's Gold,8
46966,9394,Oz the Great and Powerful,4.4
46967,9394,The Nice Guys,4.2
46968,9394,Miss Sloane,6
46969,9394,We're the Millers,3.2
46970,9395,Realive,7.3
46971,9395,Captain Phillips,2.6
46972,9395,Solace,4.3
46973,9395,Hanna,5.9
46974,9395,Burnt,4.6
46975,9396,The Whole Truth,8.5
46976,9396,Neighbors,9.9
46977,9396,Hell or High Water,9.5
46978,9396,Clash of the Titans,9.8
46979,9396,Love & Other Drugs,8.1
46980,9397,Kynodontas,8.8
46981,9397,This Beautiful Fantastic,5
46982,9397,Mindhorn,7.4
46983,9397,Horns,7.4
46984,9397,The Heat,2.1
46985,9398,Before I Wake,6.7
46986,9398,Seven Psychopaths,3.7
46987,9398,The Fall,3.6
46988,9398,Friend Request,7.3
46989,9398,Nine Lives,3.1
46990,9399,Snowden,6.6
46991,9399,The 5th Wave,6.4
46992,9399,Dear White People,2.2
46993,9399,Super,6
46994,9399,Megan Is Missing,5.9
46995,9400,Bride Wars,7.7
46996,9400,Slither,9.3
46997,9400,Safe Haven,3.1
46998,9400,How to Be Single,9.9
46999,9400,The Dictator,3.1
47000,9401,Sausage Party,4.8
47001,9401,Deja Vu,9.1
47002,9401,The Legend of Tarzan,6.8
47003,9401,How to Train Your Dragon,3.6
47004,9401,G.I. Joe: Retaliation,2.5
47005,9402,The VVitch: A New-England Folktale,9.5
47006,9402,Daddy's Home,6.2
47007,9402,Elle,3.2
47008,9402,Life of Pi,7.8
47009,9402,The Family,6.5
47010,9403,We Are Your Friends,5.3
47011,9403,I Origins,9.7
47012,9403,It's Only the End of the World,9.5
47013,9403,Bacalaureat,6.6
47014,9403,Cinderella,6.9
47015,9404,Faster,6
47016,9404,Free State of Jones,3.6
47017,9404,The Ticket,2.8
47018,9404,Annabelle,3.7
47019,9404,The Prestige,2.8
47020,9405,Selma,4.6
47021,9405,Insurgent,4.1
47022,9405,Fifty Shades of Grey,3.8
47023,9405,Life as We Know It,4.3
47024,9405,Manchester by the Sea,7.1
47025,9406,Eye in the Sky,3.4
47026,9406,Café Society,2.6
47027,9406,Black Swan,6.1
47028,9406,300: Rise of an Empire,8.1
47029,9406,The Infiltrator,4.3
47030,9407,Folk Hero & Funny Guy,7.1
47031,9407,Nocturnal Animals,6.8
47032,9407,A Bigger Splash,4
47033,9407,Star Trek Into Darkness,4.9
47034,9407,City of Tiny Lights,4.5
47035,9408,Transpecos,4.1
47036,9408,Nightcrawler,9.8
47037,9408,The Family,6.8
47038,9408,The Ghost Writer,7.5
47039,9408,The Imitation Game,3.9
47040,9409,(500) Days of Summer,5.1
47041,9409,Moonrise Kingdom,7.4
47042,9409,The Proposal,6.3
47043,9409,The Dressmaker,4.6
47044,9409,Locke,7.1
47045,9410,The Fall,3.7
47046,9410,Forgetting Sarah Marshall,2.9
47047,9410,Mommy,4.2
47048,9410,Equals,2.5
47049,9410,Tusk,8
47050,9411,Suite Française,3.2
47051,9411,Bacalaureat,7
47052,9411,Megamind,4
47053,9411,Source Code,8
47054,9411,Gone Girl,9
47055,9412,Steve Jobs,7.4
47056,9412,Snakes on a Plane,8.6
47057,9412,The Thinning,5.8
47058,9412,Paul,4.4
47059,9412,Spider-Man 3,6.4
47060,9413,Inferno,6.3
47061,9413,Kicks,7.2
47062,9413,The Other Woman,9.1
47063,9413,The Secret Scripture,8.9
47064,9413,War on Everyone,7.3
47065,9414,Lion,9.4
47066,9414,Easy A,6.9
47067,9414,Neighbors 2: Sorority Rising,7.9
47068,9414,Blended,7.8
47069,9414,50/50,7.9
47070,9415,Bahubali: The Beginning,4.7
47071,9415,The Prestige,9.4
47072,9415,Man of Steel,3.2
47073,9415,Below Her Mouth,6.3
47074,9415,Jason Bourne,9.8
47075,9416,Jagten,9.3
47076,9416,Contagion,9.5
47077,9416,Shooter,6.5
47078,9416,Mr. Brooks,6.6
47079,9416,Blue Jasmine,7.6
47080,9417,Beowulf,9.4
47081,9417,The Pursuit of Happyness,7.3
47082,9417,Chuck,4.7
47083,9417,The Host,3.1
47084,9417,Bridesmaids,9.3
47085,9418,That Awkward Moment,8.1
47086,9418,"I, Daniel Blake",9.4
47087,9418,Denial,9.3
47088,9418,Old Boy,6
47089,9418,Spider-Man 3,8.2
47090,9419,Hercules,5.4
47091,9419,Vicky Cristina Barcelona,8.6
47092,9419,Rise of the Planet of the Apes,2.9
47093,9419,Max,3.3
47094,9419,The Hunger Games: Mockingjay - Part 2,5.7
47095,9420,Gran Torino,6
47096,9420,The Incredible Hulk,7.6
47097,9420,Black Swan,6.7
47098,9420,The Host,8.1
47099,9420,Total Recall,7.4
47100,9421,Incendies,6.7
47101,9421,Sherlock Holmes,7
47102,9421,Gravity,3.1
47103,9421,Need for Speed,4.8
47104,9421,Resident Evil: The Final Chapter,7.2
47105,9422,The 5th Wave,6.1
47106,9422,Resident Evil: The Final Chapter,2.1
47107,9422,Point Break,9.3
47108,9422,Resident Evil: Afterlife,7.5
47109,9422,Notorious,6.7
47110,9423,Prince of Persia: The Sands of Time,5.3
47111,9423,The Other Boleyn Girl,3.8
47112,9423,Star Trek,6
47113,9423,Arrival,3.3
47114,9423,10 Years,6.6
47115,9424,Aliens vs Predator - Requiem,8.8
47116,9424,The Secret Life of Pets,4.5
47117,9424,If I Stay,7.3
47118,9424,Lucy,7
47119,9424,Harry Potter and the Deathly Hallows: Part 1,3.4
47120,9425,Manchester by the Sea,9.9
47121,9425,District 9,7.1
47122,9425,I Spit on Your Grave,4.2
47123,9425,Beautiful Creatures,4.3
47124,9425,Viking,8.9
47125,9426,A Quiet Passion,4.6
47126,9426,Endless Love,9.4
47127,9426,Moneyball,5.5
47128,9426,Neighbors 2: Sorority Rising,9.3
47129,9426,Denial,5.4
47130,9427,Easy A,4.9
47131,9427,What We Do in the Shadows,6.7
47132,9427,Watchmen,6.9
47133,9427,Moneyball,8.2
47134,9427,The Fast and the Furious: Tokyo Drift,7.4
47135,9428,Moana,4
47136,9428,Pixels,6.3
47137,9428,The Girl with the Dragon Tattoo,8.5
47138,9428,The Hunger Games: Catching Fire,9.7
47139,9428,Tall Men,6.4
47140,9429,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,2
47141,9429,In the Heart of the Sea,8.7
47142,9429,Warm Bodies,4
47143,9429,The Boy in the Striped Pyjamas,8.4
47144,9429,"Love, Rosie",8.6
47145,9430,Freedom Writers,3.7
47146,9430,Friends with Benefits,5
47147,9430,Out of the Furnace,3
47148,9430,The Secret Life of Walter Mitty,6.2
47149,9430,"Hello, My Name Is Doris",4.3
47150,9431,Miracles from Heaven,2.1
47151,9431,The Place Beyond the Pines,8.2
47152,9431,Birth of the Dragon,9.6
47153,9431,Solace,5
47154,9431,Revolutionary Road,5.7
47155,9432,Sing,4.2
47156,9432,Body of Lies,3.5
47157,9432,50/50,9.2
47158,9432,Zootopia,8.8
47159,9432,Star Trek,5.1
47160,9433,Apocalypto,5.1
47161,9433,Love & Friendship,6.7
47162,9433,Love & Friendship,8.8
47163,9433,Oz the Great and Powerful,6.2
47164,9433,The Bad Batch,5.1
47165,9434,Transformers: Revenge of the Fallen,6.3
47166,9434,2307: Winter's Dream,7.1
47167,9434,Zack and Miri Make a Porno,6.1
47168,9434,Cars 2,9.6
47169,9434,Diary of a Wimpy Kid,4.2
47170,9435,Zodiac,3.5
47171,9435,Inland Empire,9.9
47172,9435,10 Years,7.1
47173,9435,Brooklyn,5.2
47174,9435,The Host,6.2
47175,9436,Sucker Punch,7.9
47176,9436,Youth,8.2
47177,9436,Hanna,5.8
47178,9436,Captain America: The First Avenger,6.3
47179,9436,Star Trek,9.3
47180,9437,El secreto de sus ojos,2.2
47181,9437,Mama,2.8
47182,9437,Star Trek Into Darkness,8.9
47183,9437,Nightcrawler,6
47184,9437,There Will Be Blood,6.5
47185,9438,The Imitation Game,2.1
47186,9438,The Last Airbender,2.6
47187,9438,The Mortal Instruments: City of Bones,7.9
47188,9438,Toni Erdmann,2.7
47189,9438,Hacker,8.8
47190,9439,Goksung,7.2
47191,9439,Fifty Shades of Grey,9.5
47192,9439,Pineapple Express,9.7
47193,9439,Mr. Brooks,6.6
47194,9439,Trust,6.1
47195,9440,Perfetti sconosciuti,3.5
47196,9440,Taare Zameen Par,2.2
47197,9440,The Belko Experiment,8.6
47198,9440,Trolls,6.5
47199,9440,The Book of Life,3.2
47200,9441,Argo,4
47201,9441,Jason Bourne,5.8
47202,9441,The Boss,4.5
47203,9441,The Guest,9.1
47204,9441,The Lovely Bones,9.7
47205,9442,Knocked Up,8.4
47206,9442,Iris,6.9
47207,9442,Handsome Devil,2.1
47208,9442,Prince of Persia: The Sands of Time,2.3
47209,9442,Old Boy,6.5
47210,9443,The Fountain,8
47211,9443,The Road,7.3
47212,9443,Captain Phillips,8
47213,9443,Handsome Devil,6.5
47214,9443,Chuck,2.1
47215,9444,Final Destination 5,3.3
47216,9444,A Hologram for the King,7.8
47217,9444,The Break-Up,6.4
47218,9444,Silver Linings Playbook,2.9
47219,9444,The Hobbit: The Battle of the Five Armies,2.9
47220,9445,Terminator Salvation,4.3
47221,9445,Elle,9.9
47222,9445,It's Only the End of the World,5.4
47223,9445,Lucky Number Slevin,5.7
47224,9445,Crimson Peak,9
47225,9446,Exposed,8.8
47226,9446,Perfetti sconosciuti,2
47227,9446,Wrecker,2.8
47228,9446,Jurassic World,2.9
47229,9446,How to Be Single,6
47230,9447,Green Lantern,4.6
47231,9447,Joy,4.9
47232,9447,Nocturnal Animals,3.6
47233,9447,Brimstone,9.6
47234,9447,Iron Man 2,3.8
47235,9448,Beyond the Gates,5.7
47236,9448,Spring Breakers,2.1
47237,9448,War on Everyone,8.4
47238,9448,Zoolander 2,3.6
47239,9448,The Fountain,8.8
47240,9449,Winter's Bone,8.8
47241,9449,Kung Fu Panda,4.4
47242,9449,Fool's Gold,5.3
47243,9449,The Great Wall,6.9
47244,9449,High-Rise,4.6
47245,9450,Stardust,6
47246,9450,Jagten,2.5
47247,9450,Live by Night,5.5
47248,9450,Winter's Bone,4.4
47249,9450,Tracktown,8
47250,9451,Realive,7.7
47251,9451,Now You See Me 2,2
47252,9451,Allied,7.2
47253,9451,Mr. Brooks,2.2
47254,9451,Melancholia,6.5
47255,9452,It's Only the End of the World,2.3
47256,9452,Apocalypto,7.8
47257,9452,Office Christmas Party,7.6
47258,9452,Denial,5
47259,9452,Fantastic Beasts and Where to Find Them,9.7
47260,9453,The Help,3.8
47261,9453,X-Men: The Last Stand,6
47262,9453,Death Race,7.5
47263,9453,Srpski film,2.1
47264,9453,Transformers: Revenge of the Fallen,4.7
47265,9454,Django Unchained,7.2
47266,9454,The Fall,3.9
47267,9454,Zombieland,7.7
47268,9454,Unstoppable,6.9
47269,9454,The Last Airbender,8.9
47270,9455,The Spectacular Now,6.4
47271,9455,The Last Airbender,2.5
47272,9455,The Age of Shadows,7.2
47273,9455,Despicable Me,5.5
47274,9455,The Host,7.1
47275,9456,PK,8.6
47276,9456,Woman in Gold,6.3
47277,9456,Harry Potter and the Order of the Phoenix,3
47278,9456,Lavender,5.2
47279,9456,Spider-Man 3,2.2
47280,9457,She's the Man,6.2
47281,9457,Whiskey Tango Foxtrot,7
47282,9457,"I, Daniel Blake",6.2
47283,9457,"Love, Rosie",9.9
47284,9457,Life of Pi,2.2
47285,9458,Ted 2,9
47286,9458,The Conjuring 2,9.9
47287,9458,Savages,4.3
47288,9458,Iris,7.1
47289,9458,Hugo,7.6
47290,9459,Furious Seven,6.1
47291,9459,Shame,3.7
47292,9459,Perfetti sconosciuti,7.6
47293,9459,The Other Woman,7
47294,9459,Patriots Day,9.9
47295,9460,The Expendables 2,7.6
47296,9460,Cars,2.8
47297,9460,Happy Feet,5.4
47298,9460,High-Rise,9.4
47299,9460,Tinker Tailor Soldier Spy,3.8
47300,9461,RocknRolla,3.7
47301,9461,Burnt,7.3
47302,9461,Bridge to Terabithia,9
47303,9461,Remember Me,8.9
47304,9461,Sex Tape,3.4
47305,9462,Ex Machina,2.1
47306,9462,The Expendables 2,7.9
47307,9462,Dredd,5.2
47308,9462,The Boy Next Door,2.7
47309,9462,Paint It Black,9.4
47310,9463,The Giver,9.7
47311,9463,Fast Five,4.3
47312,9463,Twin Peaks: The Missing Pieces,9.7
47313,9463,The Other Woman,3.7
47314,9463,300,2.5
47315,9464,Seven Psychopaths,8.8
47316,9464,I Am the Pretty Thing That Lives in the House,8.3
47317,9464,The Escort,5.2
47318,9464,The Family,6
47319,9464,Sex and the City,5.8
47320,9465,Silence,6.6
47321,9465,Realive,4
47322,9465,Bonjour Anne,4.5
47323,9465,Idiocracy,5.4
47324,9465,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,6
47325,9466,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1
47326,9466,Winter's Bone,3
47327,9466,Youth,2.8
47328,9466,Twin Peaks: The Missing Pieces,8.6
47329,9466,Indignation,5.9
47330,9467,Never Back Down,9
47331,9467,The Fountain,6.7
47332,9467,Genius,5.7
47333,9467,Tusk,7.9
47334,9467,Inglourious Basterds,6.8
47335,9468,Hachi: A Dog's Tale,8
47336,9468,The Edge of Seventeen,5.4
47337,9468,Body of Lies,7.9
47338,9468,Transpecos,4.6
47339,9468,Koe no katachi,7.3
47340,9469,Self/less,3.3
47341,9469,The Tree of Life,8.9
47342,9469,Fast & Furious,4.1
47343,9469,I.T.,7.6
47344,9469,True Crimes,2.1
47345,9470,Lincoln,4.1
47346,9470,The Black Room,7.8
47347,9470,"Crazy, Stupid, Love.",2.3
47348,9470,Megamind,9.9
47349,9470,She's Out of My League,4
47350,9471,Filth,2.8
47351,9471,Riddick,5.6
47352,9471,Dear White People,2.7
47353,9471,The Spectacular Now,2.8
47354,9471,Fallen,6
47355,9472,Riddick,8.2
47356,9472,Diary of a Wimpy Kid: Dog Days,8.4
47357,9472,Sing Street,5.4
47358,9472,How to Train Your Dragon,3
47359,9472,How to Be Single,2.9
47360,9473,Office Christmas Party,3.7
47361,9473,The Butler,5.9
47362,9473,Woman in Gold,9.6
47363,9473,Boyka: Undisputed IV,9.3
47364,9473,Spectre,4.6
47365,9474,Paris pieds nus,4.9
47366,9474,Central Intelligence,2.1
47367,9474,Trance,3.7
47368,9474,American Wrestler: The Wizard,9.7
47369,9474,Star Wars: Episode VII - The Force Awakens,6.7
47370,9475,The Dressmaker,5.9
47371,9475,Mommy,3.4
47372,9475,The Rise of the Krays,7.8
47373,9475,Anthropoid,3
47374,9475,John Carter,4.3
47375,9476,Dawn of the Planet of the Apes,8.2
47376,9476,Koe no katachi,8.7
47377,9476,Seven Psychopaths,6.6
47378,9476,Friday the 13th,5.4
47379,9476,The Jungle Book,3.9
47380,9477,Vampire Academy,5.2
47381,9477,Independence Day: Resurgence,7.7
47382,9477,The Maze Runner,2.6
47383,9477,L'avenir,3.3
47384,9477,Deja Vu,7.2
47385,9478,Frantz,6.1
47386,9478,Movie 43,4.3
47387,9478,Don't Fuck in the Woods,4.8
47388,9478,Teenage Mutant Ninja Turtles: Out of the Shadows,4.3
47389,9478,The Invitation,2.4
47390,9479,Below Her Mouth,2.7
47391,9479,Spectral,5.5
47392,9479,Jupiter Ascending,5.9
47393,9479,The Escort,9.9
47394,9479,About Time,3.3
47395,9480,Elle,9.5
47396,9480,The Town,8.5
47397,9480,The Choice,9.8
47398,9480,We Are Your Friends,4.4
47399,9480,Hands of Stone,2.5
47400,9481,If I Stay,4.5
47401,9481,Cloud Atlas,7.1
47402,9481,Sausage Party,8
47403,9481,Olympus Has Fallen,5.1
47404,9481,Hacker,4.9
47405,9482,Take Me Home Tonight,9.8
47406,9482,Pet,2.4
47407,9482,Billy Lynn's Long Halftime Walk,9.3
47408,9482,Raw (II),9.3
47409,9482,Goosebumps,7.7
47410,9483,Old Boy,5.8
47411,9483,Taken 3,5.4
47412,9483,Moana,7.2
47413,9483,P.S. I Love You,9.9
47414,9483,La La Land,5.2
47415,9484,The Longest Ride,5.3
47416,9484,Escape Plan,4.3
47417,9484,Arrival,2.4
47418,9484,Maudie,5.1
47419,9484,The Tree of Life,8.3
47420,9485,Realive,7.7
47421,9485,Angry Birds,7
47422,9485,The Huntsman: Winter's War,3.1
47423,9485,Grindhouse,2.6
47424,9485,If I Stay,9.4
47425,9486,Maleficent,2.2
47426,9486,Scouts Guide to the Zombie Apocalypse,5.3
47427,9486,The Twilight Saga: Eclipse,5.1
47428,9486,Resident Evil: The Final Chapter,2.5
47429,9486,The Comedian,8.8
47430,9487,Inception,2.3
47431,9487,Allegiant,9.9
47432,9487,The Happening,3.6
47433,9487,Evil Dead,2.1
47434,9487,Tomorrowland,9.5
47435,9488,Underworld: Blood Wars,5.2
47436,9488,The Conjuring,6.9
47437,9488,The Love Witch,3.3
47438,9488,Shame,2.4
47439,9488,50/50,9.9
47440,9489,Horrible Bosses 2,6.5
47441,9489,Sinister,2.3
47442,9489,Central Intelligence,5.9
47443,9489,Couples Retreat,5.4
47444,9489,Perfume: The Story of a Murderer,7.1
47445,9490,Mission: Impossible - Rogue Nation,9.2
47446,9490,American Reunion,7.8
47447,9490,Megan Is Missing,2
47448,9490,Diary of a Wimpy Kid,6.1
47449,9490,A Good Year,6.9
47450,9491,Lion,9.2
47451,9491,Jurassic World,7.6
47452,9491,The Promise,8.6
47453,9491,Kubo and the Two Strings,3.9
47454,9491,3 Idiots,6
47455,9492,Eastern Promises,5.6
47456,9492,Noah,3
47457,9492,Quantum of Solace,6.5
47458,9492,The Lovely Bones,4.1
47459,9492,13 Hours,3.9
47460,9493,Let Me In,9
47461,9493,The Book of Life,2.3
47462,9493,The Fault in Our Stars,9.8
47463,9493,In Bruges,7.3
47464,9493,Horrible Bosses,9.2
47465,9494,This Means War,3.4
47466,9494,Gods of Egypt,2.2
47467,9494,Prometheus,9.2
47468,9494,Wrecker,7.9
47469,9494,RoboCop,5.1
47470,9495,Unknown,8.8
47471,9495,John Carter,2.9
47472,9495,Central Intelligence,5.2
47473,9495,High-Rise,5.9
47474,9495,How to Train Your Dragon 2,3.7
47475,9496,The Legend of Tarzan,7.4
47476,9496,The Equalizer,9.7
47477,9496,The Man Who Knew Infinity,6.6
47478,9496,Fast & Furious,9.1
47479,9496,Mechanic: Resurrection,6
47480,9497,Paper Towns,5.7
47481,9497,Pixels,6
47482,9497,Diary of a Wimpy Kid: Rodrick Rules,2
47483,9497,Silent Hill,5.7
47484,9497,Hancock,8
47485,9498,We Need to Talk About Kevin,6.3
47486,9498,Amateur Night,4.9
47487,9498,The Bourne Legacy,5.5
47488,9498,Me Before You,6.1
47489,9498,Jason Bourne,3.4
47490,9499,The Headhunter's Calling,8.4
47491,9499,Solace,7.6
47492,9499,Source Code,7.8
47493,9499,Keanu,3.4
47494,9499,Mission: Impossible - Ghost Protocol,7.6
47495,9500,Burnt,2.4
47496,9500,Knocked Up,8.2
47497,9500,Blackhat,2.6
47498,9500,Fantastic Beasts and Where to Find Them,4
47499,9500,Take Me Home Tonight,5
47500,9501,It's Only the End of the World,4.7
47501,9501,The Lives of Others,3
47502,9501,Prince of Persia: The Sands of Time,2.5
47503,9501,The Da Vinci Code,4.6
47504,9501,X-Men: The Last Stand,5.1
47505,9502,The Perks of Being a Wallflower,8.7
47506,9502,Unknown,7.2
47507,9502,Queen of Katwe,2.6
47508,9502,The Dark Knight Rises,7.2
47509,9502,13 Hours,2.3
47510,9503,Morgan,5.3
47511,9503,Bone Tomahawk,8.6
47512,9503,Hancock,4.8
47513,9503,Kubo and the Two Strings,5.3
47514,9503,Les Misérables,2.1
47515,9504,Sherlock Holmes,3.9
47516,9504,A Hologram for the King,4.4
47517,9504,The Loft,5.8
47518,9504,Mr. Right,9.4
47519,9504,American Sniper,2.7
47520,9505,The BFG,6.6
47521,9505,The Heat,6.5
47522,9505,Harry Potter and the Deathly Hallows: Part 1,4.3
47523,9505,Resident Evil: Retribution,5.1
47524,9505,This Means War,8.9
47525,9506,Tropic Thunder,6
47526,9506,No Strings Attached,3.3
47527,9506,Wanted,9.8
47528,9506,Deadpool,2.8
47529,9506,Spectre,6
47530,9507,Search Party,8.3
47531,9507,The Neon Demon,8.1
47532,9507,Miracles from Heaven,2.1
47533,9507,After Earth,9.3
47534,9507,Quantum of Solace,6.1
47535,9508,The Infiltrator,2.4
47536,9508,Crawlspace,3.8
47537,9508,The Mortal Instruments: City of Bones,7.7
47538,9508,Forushande,5.5
47539,9508,Contratiempo,2.4
47540,9509,5/25/1977,4.1
47541,9509,Barbershop: The Next Cut,5.9
47542,9509,Forushande,3
47543,9509,X: First Class,2.1
47544,9509,Birdman or (The Unexpected Virtue of Ignorance),4.4
47545,9510,The imposible,4.9
47546,9510,The Hangover,8.8
47547,9510,Dredd,4.2
47548,9510,The Gambler,5.4
47549,9510,Fallen,2.8
47550,9511,The Master,8.2
47551,9511,La migliore offerta,6.6
47552,9511,Pirates of the Caribbean: At World's End,6.6
47553,9511,About Time,4.6
47554,9511,Below Her Mouth,8.1
47555,9512,August Rush,8.2
47556,9512,The Three Musketeers,8.8
47557,9512,Texas Chainsaw 3D,8.5
47558,9512,Juno,5.9
47559,9512,Srpski film,9.1
47560,9513,Joy,3.7
47561,9513,In Time,5.8
47562,9513,Love,7.8
47563,9513,Toy Story 3,8.9
47564,9513,The Girl on the Train,4.6
47565,9514,Half of a Yellow Sun,9
47566,9514,Furious 6,6.1
47567,9514,Gangster Squad,7.7
47568,9514,Carol,9.7
47569,9514,The Big Short,4.7
47570,9515,Iron Man,6.8
47571,9515,Moonlight,7.2
47572,9515,Hush,4.1
47573,9515,The Book of Eli,7.1
47574,9515,Cars,7.3
47575,9516,Batman v Superman: Dawn of Justice,9.4
47576,9516,Love & Other Drugs,9.9
47577,9516,Step Up,8.3
47578,9516,Old Boy,7.2
47579,9516,Taken,2.5
47580,9517,Ma vie de Courgette,7.8
47581,9517,Lowriders,2
47582,9517,Winter's Bone,5.2
47583,9517,Rescue Dawn,8.8
47584,9517,Blue Jasmine,7.2
47585,9518,Blue Valentine,8.5
47586,9518,The Purge: Election Year,9.9
47587,9518,Relatos salvajes,8.3
47588,9518,G.I. Joe: The Rise of Cobra,4.4
47589,9518,Legion,6.7
47590,9519,Real Steel,5.1
47591,9519,Tusk,9.7
47592,9519,Scouts Guide to the Zombie Apocalypse,8.2
47593,9519,Child 44,2.6
47594,9519,Annie,5
47595,9520,The Legend of Tarzan,9.6
47596,9520,Need for Speed,4.3
47597,9520,The Tree of Life,3.2
